src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
0,1,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,2,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,3,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,4,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,5,q,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,6,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,7,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,8,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,9,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,10,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,11,k,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,12,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,13,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,14,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,15,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,16,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,17,v,scatter,75648,1182,5808,0.0101756198,0,5809,58097
0,18,attn_res,add,12608,197,11617,0.0008478953,0,11618,58097
0,19,attn_res,add,12608,197,11617,0.0008478953,0,11618,58097
0,20,attn_res,add,12608,197,11617,0.0008478953,0,11618,58097
0,21,attn_res,add,12608,197,11617,0.0008478953,0,11618,58097
0,22,attn_res,add,12608,197,11617,0.0008478953,0,11618,58097
0,23,attn_res,add,12608,197,11617,0.0008478953,0,11618,58097
12,18,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
12,19,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
12,20,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
12,21,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
12,22,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
12,23,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
13,18,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
13,19,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
13,20,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
13,21,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
13,22,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
13,23,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
14,18,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
14,19,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
14,20,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
14,21,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
14,22,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
14,23,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
15,18,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
15,19,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
15,20,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
15,21,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
15,22,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
15,23,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
16,18,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
16,19,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
16,20,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
16,21,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
16,22,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
16,23,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
17,18,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
17,19,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
17,20,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
17,21,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
17,22,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
17,23,v,scatter,12608,197,5808,0.0016959366,0,5809,58097
18,24,o,scatter,12608,197,5808,0.0016959366,5809,11618,58097
18,25,o,scatter,12608,197,5808,0.0016959366,5809,11618,58097
18,26,o,scatter,12608,197,5808,0.0016959366,5809,11618,58097
